REST_ID,TABLE SIZE,TIME (SEC),MONTH,DAY,WAIT TIME
0,6,50308,5,7,39
0,1,50465,5,7,191
0,3,50515,5,7,556
0,1,50612,5,7,110
0,1,50704,5,7,77
0,2,50716,5,7,483
0,4,50776,5,7,372
0,2,50860,5,7,453
0,1,50880,5,7,97
0,2,50946,5,7,434
0,2,50972,5,7,421
0,2,51116,5,7,350
0,3,51128,5,7,85
0,2,51464,5,7,91
0,3,51834,5,7,30
0,2,51847,5,7,113
0,3,52066,5,7,154
0,4,52135,5,7,206
0,3,52330,5,7,15
0,4,52483,5,7,111
0,2,53287,5,7,199
0,2,53581,5,7,63
0,2,53814,5,7,990
0,4,54453,5,7,430
0,2,54790,5,7,15
0,2,54811,5,7,86
0,5,54852,5,7,362
0,2,55130,5,7,82
0,1,55723,5,7,460
0,1,58994,5,7,216
0,4,62135,5,7,612
0,2,62410,5,7,337
0,2,63379,5,7,215
0,3,63744,5,7,61
0,4,63986,5,7,245
0,2,64048,5,7,186
0,2,64482,5,7,83
0,4,64580,5,7,1
0,2,65212,5,7,591
0,5,65744,5,7,58
0,2,66230,5,7,55
0,4,66305,5,7,157
0,4,66375,5,7,184
0,4,66429,5,7,224
0,4,66516,5,7,298
0,4,66543,5,7,415
0,3,66552,5,7,740
0,2,66762,5,7,53
0,2,66842,5,7,507
0,3,66898,5,7,1071
0,2,66914,5,7,456
0,3,67042,5,7,1218
0,4,67191,5,7,323
0,3,67197,5,7,1157
0,2,67263,5,7,572
0,2,67338,5,7,701
0,2,67449,5,7,740
0,2,67853,5,7,938
0,3,67970,5,7,728
0,1,68226,5,7,21
0,2,68339,5,7,912
0,2,68349,5,7,1065
0,3,68391,5,7,623
0,2,68540,5,7,890
0,2,68621,5,7,840
0,1,68825,5,7,645
0,4,68929,5,7,482
0,1,68992,5,7,508
0,3,69142,5,7,916
0,3,69166,5,7,1019
0,3,69319,5,7,987
0,2,69355,5,7,353
0,1,69363,5,7,340
0,2,69649,5,7,230
0,2,69705,5,7,625
0,5,69801,5,7,467
0,2,69832,5,7,513
0,2,70105,5,7,504
0,2,70282,5,7,531
0,2,70358,5,7,495
0,2,70484,5,7,446
0,4,70584,5,7,192
0,2,70737,5,7,289
0,3,70804,5,7,169
0,2,70935,5,7,211
0,4,71521,5,7,71
0,2,71655,5,7,4
0,2,71722,5,7,45
0,5,71758,5,7,71
0,2,71767,5,7,61
0,2,71843,5,7,52
0,2,71931,5,7,73
0,2,72088,5,7,249
0,2,72457,5,7,111
0,2,72620,5,7,36
0,4,72866,5,7,287
0,3,72951,5,7,328
0,2,72985,5,7,34
0,1,73167,5,7,35
0,4,73212,5,7,106
0,2,73223,5,7,296
0,3,73249,5,7,569
0,3,73417,5,7,591
0,2,73526,5,7,109
0,2,73691,5,7,15
0,1,73956,5,7,51
0,4,74623,5,7,17
0,2,74705,5,7,22
0,2,74970,5,7,66
0,3,75245,5,7,102
0,3,75421,5,7,362
0,6,40547,5,1,789
0,7,40771,5,1,553
0,3,41142,5,1,180
0,6,41718,5,1,1666
0,2,41901,5,1,94
0,3,42219,5,1,137
0,2,42995,5,1,100
0,3,43003,5,1,89
0,3,43165,5,1,248
0,2,43305,5,1,114
0,1,43352,5,1,105
0,2,43733,5,1,98
0,2,44026,5,1,132
0,4,44533,5,1,45
0,2,44755,5,1,147
0,2,44995,5,1,69
0,2,45238,5,1,137
0,3,45861,5,1,178
0,2,45912,5,1,163
0,3,46058,5,1,200
0,2,46249,5,1,79
0,4,46264,5,1,351
0,3,46444,5,1,373
0,2,46478,5,1,124
0,2,46805,5,1,158
0,4,46809,5,1,410
0,3,46830,5,1,432
0,3,46915,5,1,588
0,5,46938,5,1,486
0,3,47298,5,1,466
0,3,47460,5,1,322
0,2,47479,5,1,266
0,2,47714,5,1,251
0,3,47739,5,1,167
0,1,47816,5,1,88
0,7,47885,5,1,251
0,4,48085,5,1,49
0,2,48451,5,1,47
0,3,48494,5,1,33
0,3,48503,5,1,59
0,2,48806,5,1,329
0,5,49121,5,1,13
0,1,49686,5,1,14
0,2,49707,5,1,43
0,4,49718,5,1,152
0,1,49761,5,1,108
0,4,50198,5,1,5
0,2,50564,5,1,31
0,5,50929,5,1,97
0,3,51323,5,1,250
0,2,51338,5,1,71
0,3,51622,5,1,69
0,2,51728,5,1,165
0,3,51910,5,1,667
0,4,52084,5,1,624
0,4,52143,5,1,647
0,1,52562,5,1,13
0,1,52595,5,1,11
0,2,52806,5,1,1
0,3,53834,5,1,93
0,2,54589,5,1,223
0,3,55477,5,1,41
0,6,55623,5,1,1329
0,3,55842,5,1,1109
0,2,56134,5,1,816
0,2,62330,5,1,254
0,2,63348,5,1,36
0,4,64236,5,1,9
0,8,64240,5,1,4
0,4,64582,5,1,40
0,7,64738,5,1,1077
0,3,65014,5,1,6
0,4,65029,5,1,152
0,3,65051,5,1,429
0,4,65174,5,1,227
0,2,65365,5,1,127
0,4,66014,5,1,193
0,2,66453,5,1,77
0,4,66876,5,1,166
0,2,66910,5,1,132
0,5,67116,5,1,52
0,4,67129,5,1,38
0,2,67140,5,1,79
0,2,67149,5,1,103
0,3,67236,5,1,56
0,2,67401,5,1,140
0,2,67533,5,1,175
0,2,67752,5,1,44
0,4,68442,5,1,253
0,7,68525,5,1,152
0,3,68565,5,1,460
0,2,68621,5,1,112
0,4,68952,5,1,85
0,2,69260,5,1,157
0,1,70890,5,1,43
0,2,71337,5,1,18
0,2,71737,5,1,39
0,5,72948,5,1,29
0,3,72970,5,1,6
0,3,73211,5,1,86
0,1,73712,5,1,111
0,2,73852,5,1,853
0,3,74654,5,1,50
0,1,75171,5,1,180
0,3,75528,5,1,69
0,2,75553,5,1,49
0,5,75807,5,1,408
0,3,41222,5,2,500
0,2,41710,5,2,10
0,3,42513,5,2,44
0,3,44771,5,2,314
0,2,45022,5,2,62
0,2,45748,5,2,47
0,2,45832,5,2,54
0,2,46138,5,2,43
0,3,46570,5,2,104
0,2,46643,5,2,58
0,4,46802,5,2,206
0,3,46808,5,2,355
0,1,47397,5,2,25
0,5,47594,5,2,311
0,2,47910,5,2,3
0,2,50244,5,2,303
0,2,51164,5,2,375
0,6,56321,5,2,70
0,2,64110,5,2,19
0,3,65726,5,2,93
0,2,66468,5,2,45
0,3,66548,5,2,230
0,4,66956,5,2,12
0,3,66977,5,2,123
0,2,67010,5,2,111
0,2,67096,5,2,31
0,2,67269,5,2,54
0,3,67514,5,2,184
0,3,67654,5,2,282
0,2,67998,5,2,91
0,3,68372,5,2,66
0,3,68681,5,2,163
0,3,68763,5,2,117
0,2,68780,5,2,23
0,2,68861,5,2,2
0,2,68946,5,2,32
0,3,69142,5,2,184
0,4,69586,5,2,406
0,2,69606,5,2,60
0,1,69772,5,2,65
0,1,69874,5,2,117
0,2,70558,5,2,336
0,3,70568,5,2,10
0,1,70621,5,2,49
0,1,70635,5,2,38
0,2,70699,5,2,504
0,3,70822,5,2,597
0,2,71030,5,2,345
0,2,71101,5,2,347
0,4,71264,5,2,585
0,1,71413,5,2,327
0,3,71457,5,2,425
0,2,71465,5,2,463
0,1,71504,5,2,13
0,2,71616,5,2,422
0,2,71735,5,2,445
0,2,71753,5,2,471
0,2,71763,5,2,510
0,2,71789,5,2,555
0,1,71950,5,2,345
0,10,71965,5,2,157
0,2,72156,5,2,588
0,2,72235,5,2,601
0,1,72819,5,2,193
0,2,72833,5,2,403
0,2,72991,5,2,327
0,2,73064,5,2,331
0,4,73081,5,2,168
0,3,73307,5,2,1041
0,3,73425,5,2,938
0,1,73625,5,2,16
0,2,73968,5,2,11
0,2,74166,5,2,219
0,2,74360,5,2,125
0,2,74462,5,2,250
0,3,74698,5,2,105
0,3,41740,5,3,78
0,2,43121,5,3,21
0,4,44580,5,3,40
0,2,44608,5,3,44
0,2,45674,5,3,4
0,3,45684,5,3,71
0,2,46251,5,3,138
0,5,46298,5,3,97
0,1,46313,5,3,80
0,3,46622,5,3,9
0,1,47133,5,3,16
0,1,47371,5,3,24
0,2,47688,5,3,35
0,2,47788,5,3,74
0,1,47931,5,3,77
0,1,48006,5,3,5
0,1,48654,5,3,33
0,2,49779,5,3,231
0,2,50164,5,3,24
0,2,50505,5,3,91
0,1,51528,5,3,85
0,6,53097,5,3,178
0,4,55346,5,3,4160
0,2,65960,5,3,36
0,4,67103,5,3,51
0,3,67789,5,3,138
0,2,67913,5,3,13
0,2,68134,5,3,77
0,2,70032,5,3,6
0,2,70086,5,3,6
0,3,70176,5,3,305
0,2,70446,5,3,60
0,3,70494,5,3,172
0,4,70812,5,3,177
0,3,70951,5,3,351
0,2,70980,5,3,10
0,2,71140,5,3,168
0,3,71478,5,3,180
0,2,71604,5,3,80
0,2,71614,5,3,84
0,1,71621,5,3,114
0,3,72074,5,3,373
0,4,72095,5,3,583
0,2,72399,5,3,45
0,2,72509,5,3,34
0,3,72513,5,3,400
0,2,72840,5,3,73
0,2,73082,5,3,40
0,1,73499,5,3,66
0,3,73530,5,3,70
0,4,73588,5,3,155
0,2,73758,5,3,515
0,4,73768,5,3,228
0,3,75136,5,3,160
0,2,40125,5,4,1553
0,3,41694,5,4,265
0,2,42376,5,4,74
0,1,42817,5,4,505
0,2,43666,5,4,349
0,2,44541,5,4,40
0,3,44726,5,4,306
0,1,44771,5,4,165
0,1,44912,5,4,118
0,3,45014,5,4,82
0,3,45070,5,4,310
0,2,45208,5,4,70
0,2,45258,5,4,158
0,3,45271,5,4,406
0,1,45373,5,4,35
0,1,45585,5,4,24
0,2,46378,5,4,308
0,2,46606,5,4,265
0,5,46927,5,4,430
0,2,47064,5,4,347
0,3,47092,5,4,321
0,2,47349,5,4,191
0,3,47515,5,4,209
0,4,48031,5,4,423
0,2,48290,5,4,38
0,1,48485,5,4,1819
0,2,50951,5,4,58
0,3,57248,5,4,5648
0,3,64152,5,4,552
0,2,64435,5,4,268
0,2,65209,5,4,27
0,2,67043,5,4,42
0,4,67058,5,4,202
0,2,68565,5,4,67
0,1,68598,5,4,48
0,2,68607,5,4,104
0,2,69245,5,4,59
0,1,70279,5,4,11
0,6,70352,5,4,388
0,2,70427,5,4,74
0,3,70494,5,4,82
0,2,70531,5,4,27
0,2,70671,5,4,67
0,5,70845,5,4,150
0,1,70877,5,4,49
0,3,70965,5,4,33
0,2,71029,5,4,65
0,2,71422,5,4,18
0,3,71457,5,4,755
0,2,71618,5,4,26
0,2,71660,5,4,159
0,2,71770,5,4,318
0,2,71787,5,4,651
0,2,71863,5,4,471
0,3,71870,5,4,562
0,2,71998,5,4,370
0,2,72100,5,4,327
0,2,72114,5,4,558
0,2,72318,5,4,565
0,3,72374,5,4,302
0,2,72731,5,4,177
0,2,72822,5,4,242
0,2,73103,5,4,46
0,1,43103,5,5,266
0,3,43249,5,5,124
0,2,44782,5,5,140
0,2,44963,5,5,443
0,6,45043,5,5,367
0,6,45477,5,5,1881
0,2,45930,5,5,183
0,3,46227,5,5,376
0,2,46394,5,5,205
0,3,47677,5,5,167
0,2,47797,5,5,42
0,2,49620,5,5,127
0,3,49676,5,5,68
0,3,51233,5,5,170
0,5,54567,5,5,397
0,1,55535,5,5,662
0,2,56375,5,5,18
0,3,59246,5,5,51
0,3,64043,5,5,334
0,3,66841,5,5,57
0,6,67147,5,5,1790
0,3,67189,5,5,49
0,2,67405,5,5,66
0,2,68911,5,5,23
0,3,69915,5,5,924
0,6,69920,5,5,49
0,6,69929,5,5,909
0,2,70300,5,5,981
0,2,70434,5,5,996
0,3,70981,5,5,567
0,4,72300,5,5,389
0,2,73746,5,5,330
0,3,74022,5,5,390
0,2,74282,5,5,128
0,6,74502,5,5,1584
0,2,74810,5,5,32
0,2,74948,5,5,30
0,3,75588,5,5,265
0,2,75717,5,5,251
0,3,75727,5,5,128
0,2,76643,5,5,250
0,2,77725,5,5,153
0,2,77741,5,5,135
0,2,77835,5,5,39
0,1,77844,5,5,50
0,3,41030,5,6,769
0,1,41914,5,6,32
0,3,42418,5,6,66
0,2,42959,5,6,182
0,5,43262,5,6,54
0,4,43494,5,6,128
0,2,43573,5,6,13
0,3,43647,5,6,308
0,3,43874,5,6,278
0,2,43943,5,6,243
0,3,43963,5,6,401
0,3,44019,5,6,512
0,2,44088,5,6,104
0,2,44206,5,6,99
0,2,44352,5,6,52
0,2,44429,5,6,105
0,2,44465,5,6,104
0,2,44474,5,6,214
0,4,44612,5,6,75
0,2,44638,5,6,162
0,5,44878,5,6,17
0,2,44888,5,6,217
0,4,44976,5,6,131
0,3,45044,5,6,75
0,1,45101,5,6,76
0,4,45225,5,6,420
0,1,45340,5,6,46
0,2,45397,5,6,107
0,3,45422,5,6,330
0,2,45434,5,6,281
0,1,45485,5,6,661
0,5,45561,5,6,315
0,5,45676,5,6,986
0,2,45692,5,6,519
0,4,45706,5,6,507
0,3,45985,5,6,262
0,1,45999,5,6,428
0,2,46010,5,6,651
0,2,46018,5,6,991
0,1,46219,5,6,797
0,2,46267,5,6,847
0,1,46414,5,6,618
0,4,46425,5,6,441
0,2,46712,5,6,440
0,2,46751,5,6,526
0,3,46880,5,6,400
0,5,46959,5,6,605
0,2,47078,5,6,340
0,4,47125,5,6,339
0,1,47149,5,6,91
0,2,47208,5,6,485
0,3,47538,5,6,157
0,2,47786,5,6,202
0,2,47797,5,6,502
0,3,47869,5,6,754
0,3,47932,5,6,825
0,2,48029,5,6,397
0,1,48228,5,6,727
0,2,48296,5,6,817
0,2,48419,5,6,873
0,3,48478,5,6,366
0,8,48571,5,6,184
0,5,48914,5,6,247
0,2,49162,5,6,494
0,3,49172,5,6,177
0,1,49176,5,6,508
0,2,49180,5,6,594
0,6,49220,5,6,227
0,2,49367,5,6,444
0,4,49380,5,6,294
0,2,49513,5,6,394
0,2,49593,5,6,412
0,2,49644,5,6,566
0,2,49663,5,6,577
0,2,49711,5,6,786
0,3,49872,5,6,563
0,2,50049,5,6,693
0,4,50431,5,6,906
0,2,50589,5,6,304
0,2,50657,5,6,323
0,2,50698,5,6,287
0,2,50970,5,6,34
0,4,51037,5,6,406
0,1,51100,5,6,130
0,2,51244,5,6,8
0,5,51386,5,6,494
0,2,51823,5,6,108
0,4,51989,5,6,4
0,2,52479,5,6,49
0,2,53000,5,6,53
0,2,53716,5,6,103
0,1,54308,5,6,121
0,2,54603,5,6,90
0,2,58919,5,6,494
0,2,60483,5,6,89
0,7,60822,5,6,2
0,2,61911,5,6,990
0,8,62985,5,6,1631
0,4,63321,5,6,53
0,4,63485,5,6,155
0,2,63559,5,6,19
0,3,63735,5,6,75
0,3,63850,5,6,88
0,1,64099,5,6,519
0,3,64202,5,6,415
0,2,65175,5,6,59
0,3,65900,5,6,38
0,4,65909,5,6,337
0,3,65923,5,6,407
0,3,66073,5,6,535
0,4,66208,5,6,500
0,2,66393,5,6,266
0,2,66460,5,6,451
0,4,66655,5,6,176
0,3,66751,5,6,651
0,2,66758,5,6,204
0,3,67129,5,6,446
0,5,67155,5,6,1216
0,2,67316,5,6,429
0,4,67523,5,6,362
0,4,67535,5,6,389
0,2,67545,5,6,675
0,1,67646,5,6,92
0,2,67810,5,6,473
0,4,67929,5,6,726
0,2,68014,5,6,478
0,4,68034,5,6,792
0,5,68181,5,6,471
0,2,68348,5,6,517
0,2,68517,5,6,366
0,3,68733,5,6,101
0,3,68764,5,6,262
0,2,68857,5,6,70
0,2,69001,5,6,26
0,4,69201,5,6,19
0,2,69412,5,6,78
0,3,69456,5,6,151
0,2,69506,5,6,133
0,5,69538,5,6,926
0,2,69663,5,6,198
0,2,69775,5,6,167
0,2,69901,5,6,367
0,2,69949,5,6,365
0,2,69972,5,6,754
0,3,70025,5,6,66
0,3,70115,5,6,27
0,2,70381,5,6,423
0,5,70496,5,6,940
0,4,70646,5,6,1184
0,2,70759,5,6,390
0,3,70944,5,6,992
0,4,71026,5,6,1098
0,8,71075,5,6,1186
0,3,71161,5,6,978
0,2,71426,5,6,8
0,4,71446,5,6,814
0,2,71481,5,6,351
0,2,71523,5,6,433
0,4,71775,5,6,796
0,2,71920,5,6,116
0,1,71982,5,6,96
0,2,72082,5,6,65
0,3,72271,5,6,725
0,2,72493,5,6,83
0,2,72626,5,6,16
0,2,72911,5,6,217
0,3,73087,5,6,37
0,6,73262,5,6,701
0,2,73290,5,6,137
0,5,73348,5,6,1285
0,3,73638,5,6,491
0,2,73656,5,6,623
0,3,73885,5,6,733
0,1,73991,5,6,122
0,4,74095,5,6,539
0,2,74166,5,6,330
0,5,74251,5,6,2792
0,3,74284,5,6,771
0,4,74365,5,6,1123
0,3,74839,5,6,926
0,2,75199,5,6,190
0,3,75285,5,6,611
0,4,75352,5,6,935
0,9,75734,5,6,161
0,3,76012,5,6,339
0,2,76051,5,6,8
0,4,76977,5,6,6
0,2,77290,5,6,24
0,2,78008,5,6,52
0,4,40172,5,7,1165
0,2,40198,5,7,1142
0,3,40293,5,7,1046
0,1,40311,5,7,1031
0,3,41536,5,7,35
0,3,41906,5,7,201
0,2,41951,5,7,155
0,5,42060,5,7,45
0,3,42506,5,7,155
0,3,42704,5,7,338
0,2,42761,5,7,280
0,2,43119,5,7,227
0,5,43553,5,7,448
0,2,43897,5,7,8
0,2,43996,5,7,97
0,3,44085,5,7,141
0,7,44113,5,7,3
0,3,44402,5,7,290
0,3,44659,5,7,418
0,4,45327,5,7,98
0,4,45580,5,7,153
0,1,45659,5,7,62
0,3,45704,5,7,209
0,3,46454,5,7,309
0,6,46622,5,7,138
0,4,46631,5,7,271
0,2,46670,5,7,95
0,2,46782,5,7,84
0,2,46965,5,7,122
0,6,47005,5,7,854
0,1,47048,5,7,129
0,3,47147,5,7,160
0,3,47553,5,7,90
0,6,47697,5,7,249
0,1,47706,5,7,91
0,6,47854,5,7,592
0,5,47863,5,7,573
0,2,48060,5,7,71
0,2,48096,5,7,538
0,2,48618,5,7,74
0,2,48673,5,7,92
0,2,48862,5,7,22
0,4,49438,5,7,111
0,5,49717,5,7,118
0,1,49752,5,7,84
0,5,50465,5,7,166
0,4,50992,5,7,385
0,2,51418,5,7,55
0,2,52748,5,7,167
0,2,53067,5,7,82
0,5,53097,5,7,61
0,3,54795,5,7,206
0,2,54949,5,7,52
0,3,55098,5,7,79
0,4,55960,5,7,563
0,2,56480,5,7,47
0,2,59459,5,7,247
0,3,61382,5,7,1547
0,2,62922,5,7,6
0,5,62925,5,7,5
0,4,63278,5,7,94
0,3,63705,5,7,378
0,2,64079,5,7,3
0,2,64657,5,7,95
0,1,64696,5,7,99
0,3,64702,5,7,20
0,4,65241,5,7,462
0,2,65361,5,7,541
0,3,65489,5,7,233
0,2,65557,5,7,359
0,2,65571,5,7,369
0,5,65712,5,7,536
0,3,65787,5,7,536
0,5,65791,5,7,1513
0,4,66153,5,7,206
0,2,66368,5,7,36
0,4,66437,5,7,7
0,2,66486,5,7,78
0,4,66495,5,7,394
0,3,66686,5,7,396
0,2,66842,5,7,72
0,3,67030,5,7,96
0,2,67057,5,7,6
0,4,67090,5,7,213
0,4,67627,5,7,184
0,2,67751,5,7,16
0,4,67816,5,7,265
0,3,67848,5,7,414
0,4,68033,5,7,481
0,8,68148,5,7,18
0,1,68162,5,7,42
0,2,68171,5,7,278
0,6,68354,5,7,195
0,2,68533,5,7,63
0,7,68543,5,7,86
0,6,69009,5,7,3
0,6,69992,5,7,590
0,12,70123,5,7,62
0,2,70173,5,7,76
0,2,70224,5,7,54
0,2,70370,5,7,107
0,3,70424,5,7,258
0,2,70884,5,7,451
0,3,71069,5,7,267
0,4,71112,5,7,301
0,4,71123,5,7,336
0,2,71364,5,7,10
0,3,71380,5,7,513
0,2,71421,5,7,37
0,6,71456,5,7,278
0,3,71581,5,7,573
0,4,71636,5,7,1449
0,2,71645,5,7,290
0,2,71653,5,7,568
0,2,71661,5,7,1118
0,4,71853,5,7,1239
0,9,72004,5,7,1380
0,2,72352,5,7,523
0,4,72386,5,7,740
0,2,72764,5,7,468
0,3,72887,5,7,480
0,2,73268,5,7,158
0,6,73381,5,7,1
0,3,73474,5,7,679
0,2,73735,5,7,348
0,4,73744,5,7,338
0,2,73827,5,7,324
0,2,73880,5,7,292
0,2,73984,5,7,285
0,1,74226,5,7,307
0,3,74281,5,7,254
0,3,74318,5,7,2602
0,2,74395,5,7,197
0,2,74925,5,7,265
0,5,75543,5,7,1378
0,2,42437,5,1,18
0,2,43978,5,1,189
0,1,45016,5,1,20
0,1,45074,5,1,35
0,2,45479,5,1,61
0,2,45514,5,1,59
0,2,45604,5,1,48
0,4,46729,5,1,297
0,1,46865,5,1,160
0,3,47086,5,1,119
0,2,47153,5,1,53
0,9,47804,5,1,532
0,2,48370,5,1,23
0,2,48429,5,1,12
0,2,50749,5,1,76
0,4,50818,5,1,11
0,2,53838,5,1,70
0,2,55034,5,1,377
0,4,55652,5,1,2598
0,1,58038,5,1,212
0,4,66030,5,1,2096
0,2,67669,5,1,21
0,1,68551,5,1,19
0,1,69517,5,1,14
0,2,69789,5,1,65
0,1,70517,5,1,107
0,3,70851,5,1,117
0,4,71668,5,1,393
0,1,73629,5,1,20
0,2,78148,5,1,699
0,2,78817,5,1,31
0,2,41967,5,2,507
0,4,42386,5,2,94
0,3,42402,5,2,80
0,3,42788,5,2,70
0,1,43596,5,2,28
0,3,43829,5,2,10
0,2,44654,5,2,191
0,2,44798,5,2,80
0,2,44805,5,2,107
0,2,44814,5,2,112
0,1,44825,5,2,151
0,2,44834,5,2,156
0,2,44903,5,2,135
0,2,44903,5,2,354
0,2,44949,5,2,169
0,4,44957,5,2,574
0,1,45104,5,2,159
0,1,45206,5,2,86
0,1,45298,5,2,76
0,3,45346,5,2,296
0,2,45525,5,2,57
0,1,45537,5,2,167
0,2,45608,5,2,153
0,2,45687,5,2,898
0,3,45767,5,2,371
0,1,45886,5,2,46
0,2,46243,5,2,521
0,4,46316,5,2,110
0,2,46324,5,2,449
0,3,46558,5,2,236
0,1,46717,5,2,117
0,2,46786,5,2,601
0,6,46853,5,2,425
0,1,46874,5,2,463
0,5,47021,5,2,431
0,2,47027,5,2,357
0,2,47149,5,2,397
0,3,47158,5,2,309
0,1,47224,5,2,331
0,3,47394,5,2,279
0,2,47424,5,2,218
0,2,47435,5,2,272
0,2,47445,5,2,315
0,1,47469,5,2,341
0,2,47511,5,2,464
0,2,47664,5,2,344
0,1,47676,5,2,487
0,1,47695,5,2,489
0,3,47728,5,2,586
0,2,47858,5,2,529
0,1,48089,5,2,202
0,1,48138,5,2,393
0,2,48320,5,2,616
0,2,48487,5,2,959
0,9,48505,5,2,191
0,5,48595,5,2,1282
0,4,49050,5,2,443
0,1,49076,5,2,52
0,4,49258,5,2,649
0,1,49778,5,2,96
0,3,49989,5,2,139
0,3,50099,5,2,114
0,3,50117,5,2,103
0,1,52847,5,2,35
0,2,55748,5,2,1276
0,3,55825,5,2,1207
0,2,62904,5,2,172
0,2,62991,5,2,47
0,3,68346,5,2,9
0,4,69287,5,2,42
0,1,69803,5,2,48
0,2,70494,5,2,241
0,3,70697,5,2,53
0,2,70988,5,2,181
0,4,72789,5,2,95
0,2,72862,5,2,57
0,2,73017,5,2,37
0,5,73582,5,2,198
0,2,74454,5,2,12
0,2,74896,5,2,151
0,2,41588,5,3,248
0,2,44854,5,3,24
0,3,45004,5,3,38
0,2,46026,5,3,105
0,6,47315,5,3,237
0,3,47556,5,3,1
0,2,47860,5,3,48
0,5,48005,5,3,384
0,6,48130,5,3,560
0,1,48351,5,3,37
0,8,48565,5,3,340
0,9,49106,5,3,202
0,1,50607,5,3,30
0,2,51245,5,3,1
0,2,66026,5,3,2
0,6,66750,5,3,110
0,3,66816,5,3,43
0,2,67268,5,3,32
0,9,67303,5,3,2
0,2,67370,5,3,20
0,4,67401,5,3,68
0,3,67780,5,3,199
0,3,68216,5,3,33
0,2,68611,5,3,118
0,3,68721,5,3,133
0,2,69636,5,3,34
0,1,69797,5,3,60
0,3,69970,5,3,242
0,3,70860,5,3,19
0,5,70910,5,3,397
0,2,71008,5,3,15
0,2,71026,5,3,140
0,2,71061,5,3,177
0,2,71166,5,3,144
0,2,71301,5,3,16
0,2,71312,5,3,34
0,2,71385,5,3,37
0,1,71938,5,3,32
0,3,73342,5,3,253
0,3,73432,5,3,280
0,2,73636,5,3,75
0,2,75194,5,3,133
0,2,75684,5,3,299
0,2,75908,5,3,76
0,2,76465,5,3,329
0,3,42010,5,4,6
0,2,42587,5,4,291
0,1,43394,5,4,68
0,2,44158,5,4,21
0,2,44618,5,4,2
0,2,45179,5,4,2
0,2,45340,5,4,87
0,3,45492,5,4,177
0,2,45570,5,4,98
0,6,46314,5,4,8
0,9,46317,5,4,4
0,2,46396,5,4,32
0,1,46713,5,4,116
0,3,46824,5,4,497
0,3,47164,5,4,385
0,3,47277,5,4,399
0,2,47383,5,4,51
0,4,47427,5,4,427
0,4,47657,5,4,17
0,1,47691,5,4,12
0,3,48160,5,4,113
0,2,48280,5,4,87
0,2,48303,5,4,122
0,3,48571,5,4,57
0,2,48585,5,4,44
0,4,48621,5,4,280
0,2,48762,5,4,171
0,2,48806,5,4,141
0,1,49255,5,4,409
0,2,50949,5,4,164
0,2,66636,5,4,53
0,2,67976,5,4,33
0,6,68088,5,4,115
0,1,68984,5,4,23
0,3,69065,5,4,54
0,4,69113,5,4,331
0,1,69251,5,4,23
0,3,69311,5,4,205
0,1,69406,5,4,28
0,5,69573,5,4,468
0,2,69980,5,4,128
0,3,70016,5,4,91
0,2,70117,5,4,16
0,3,70161,5,4,736
0,3,70504,5,4,793
0,2,70510,5,4,392
0,2,70932,5,4,124
0,2,70991,5,4,615
0,2,71378,5,4,259
0,3,71713,5,4,465
0,2,71761,5,4,46
0,2,73289,5,4,176
0,2,73376,5,4,352
0,2,73466,5,4,640
0,2,73895,5,4,214
0,1,75174,5,4,36
0,1,75311,5,4,8
0,3,75323,5,4,24
0,2,75363,5,4,79
0,1,75820,5,4,62
0,2,44468,5,5,324
0,2,44857,5,5,191
0,6,45167,5,5,228
0,4,45232,5,5,162
0,1,46145,5,5,67
0,5,46451,5,5,194
0,1,46570,5,5,103
0,3,46638,5,5,33
0,7,46825,5,5,95
0,2,46846,5,5,69
0,7,47433,5,5,439
0,2,47706,5,5,102
0,3,47749,5,5,60
0,2,47793,5,5,82
0,2,48057,5,5,125
0,2,48315,5,5,72
0,2,48360,5,5,182
0,4,48386,5,5,155
0,4,48795,5,5,349
0,2,49111,5,5,32
0,1,49474,5,5,102
0,3,49532,5,5,106
0,3,49640,5,5,205
0,4,51045,5,5,1691
0,1,51758,5,5,294
0,2,52349,5,5,386
0,1,57656,5,5,417
0,3,60210,5,5,3545
0,1,62058,5,5,727
0,1,63572,5,5,181
0,3,64523,5,5,114
0,3,64696,5,5,1049
0,3,66089,5,5,432
0,2,67022,5,5,34
0,3,67077,5,5,895
0,2,67934,5,5,37
0,4,67995,5,5,30
0,3,68307,5,5,49
0,1,68720,5,5,35
0,5,68783,5,5,726
0,3,68938,5,5,579
0,2,68971,5,5,56
0,2,69020,5,5,495
0,1,69797,5,5,35
0,4,70139,5,5,613
0,2,70401,5,5,39
0,2,71936,5,5,898
0,2,72150,5,5,827
0,2,72657,5,5,267
0,2,72835,5,5,93
0,6,73019,5,5,1438
0,2,74000,5,5,68
0,4,74227,5,5,228
0,2,74317,5,5,20
0,3,74867,5,5,917
0,2,75596,5,5,186
0,3,75888,5,5,115
0,1,75928,5,5,78
0,2,76186,5,5,85
0,2,76207,5,5,65
0,1,77295,5,5,140
0,3,77732,5,5,248
0,5,78311,5,5,296
0,2,78962,5,5,54
0,3,42530,5,6,139
0,2,42662,5,6,8
0,2,42866,5,6,220
0,5,43534,5,6,77
0,4,43611,5,6,19
0,5,43638,5,6,173
0,2,43687,5,6,50
0,4,43914,5,6,229
0,2,43957,5,6,69
0,3,44018,5,6,682
